gene	EarlyMean	PreMeiMean	MeiMean	DICMean
ACCS	0	0.211851851851852	0.167192118226601	1.2788198757764
ACCSL	0	0	0	1.93937888198758
ACD	20.7259639389736	65.6509523809524	55.7052463054187	56.9013043478261
ACE	14.8138834951456	2.19243386243386	0.023128078817734	3.70981366459628
ACE2	0	0.0462433862433863	0	35.7448447204969
ACER1	0	0	0	0
ACER2	0.00635228848821087	0	0	0
ACER3	6.28945214979196	38.4911111111111	58.7088916256158	9.27807453416149
ACHE	0.0888834951456312	8.59656084656085	0.951083743842365	0.0624223602484473
ACIN1	95.0636477115118	76.1996296296296	55.2032512315271	58.1523602484472
ACKR1	0	0	0	0
ACKR2	0	0	0.378251231527094	1.53037267080745
ACKR3	0	0	0	0
ACKR4	0	0	0	0.697329192546585
ACLY	74.9994313453537	107.094497354497	47.0683251231527	93.9596894409938
ACMSD	0	0	0	0
ACO1	9.17692094313454	65.1925396825397	20.1388177339901	164.800310559006
ACO2	0.518210818307906	0.0160317460317461	0.0218472906403941	2.23745341614907
ACOT1	0	0.0212698412698413	0	0.198136645962733
ACOT11	0.240804438280167	0	0	0
ACOT12	0	0	0	0
ACOT13	114.404091539528	177.073492063492	105.608054187192	254.951366459627
ACOT2	1.59899445214979	5.21925925925926	4.83536945812808	25.2850931677019
ACOT4	2.75164355062413	27.2159788359788	7.70977832512315	75.9498136645963
ACOT6	0	0	0	0.127329192546584
ACOT7	102.994750346741	171.748624338624	21.8425123152709	67.8614285714286
ACOT8	6.76616504854369	3.46460317460317	3.83083743842365	7.62677018633541
ACOT9	39.8979334257975	41.4608465608466	10.992315270936	27.08
ACOX1	30.2450208044383	17.7368253968254	4.65736453201971	17.7601242236025
ACOX2	1.6325520110957	0	0	0
ACOX3	1.19939667128988	5.34830687830688	5.40953201970443	6.07341614906832
ACOXL	11.7932316227462	1.09608465608466	1.10450738916256	1.81875776397516
ACP1	461.743481276006	250.154708994709	255.630320197044	251.475217391304
ACP2	0.917045769764217	6.09777777777778	7.43736453201971	8.03093167701864
ACP5	29.5882454923717	0.0185714285714286	0	0.0101863354037267
ACP6	5.8470665742025	4.41513227513228	2.12490147783251	6.06453416149069
ACPP	0	2.70751322751323	0	0
ACPT	0	0.441111111111112	0	0
ACR	0	0	0	0
ACRBP	0	11.9810582010582	0.0911576354679804	0.63248447204969
ACRC	0.0633564493758669	31.3850793650794	169.717216748768	78.0054037267081
ACRV1	0	0.12	0.161502463054187	0
ACSBG1	0	0	1.96226600985222	5.77751552795031
ACSBG2	0	0	0	0
ACSF2	0.171934812760056	1.87328042328042	0	0.0624223602484473
ACSF3	0.590776699029127	7.66957671957672	15.5077339901478	24.2734782608696
ACSL1	0.0961927877947298	16.4679365079365	16.9722906403941	15.4639751552795
ACSL3	84.5114493758668	117.164338624339	90.4540147783251	133.939751552795
ACSL4	67.0686962552011	25.5093121693122	9.10012315270936	7.95372670807454
ACSL5	0	0	0	0
ACSL6	0	0	0.0611330049261084	0
ACSM1	0	0	0.00433497536945815	0.0108074534161491
ACSM2A	0	0	0	0
ACSM2B	0	0	0	0
ACSM3	0	0	0.228177339901478	0
ACSM4	0	0	0	0
ACSM5	0	0	0	0
ACSM6	0	0	0	0
ACSS1	0	0	0	0
ACSS2	0.434521497919557	21.6327513227513	48.1300492610837	17.9442857142857
ACSS3	0	0	0	0
ACTA1	0	0	0	0
ACTA2	0	0	0	0
ACTA2-AS1	0	0	0	0
ACTB	1176.84870319001	565.92	235.273669950739	651.679316770186
ACTBL2	0	0	0	0
ACTC1	37.4053952843273	0.315873015873016	0.0870935960591135	0
ACTG1	3523.4683148405	3497.3544973545	1553.19581280788	3100.44546583851
ACTG1P17	0	0	0	0
ACTG1P20	0.216435506241332	0.271164021164022	0.796650246305419	0.0221118012422361
ACTG1P4	0	0	0	0
ACTG2	543.072205270458	1.77285714285714	0	260.024285714286
ACTL10	0	0	0	0
ACTL6A	154.385055478502	228.804708994709	274.059359605911	149.653726708075
ACTL6B	0	0	0	0
ACTL7A	0	0	0	0
ACTL7B	0	0	0	9.11844720496895
ACTL8	0	10.1417989417989	0.509137931034483	97.3845962732919
ACTL9	0	0	0	0
ACTN1	175.663183079057	13.2885714285714	19.4935221674877	81.1526708074534
ACTN1-AS1	0	0	0	0
ACTN2	0	42.9022222222222	10.2605418719212	4.98385093167702
ACTN3	0	0	0	0
ACTN4	26.6889251040222	7.60449735449735	18.4344334975369	6.91173913043479
ACTR10	173.000513176144	142.354232804233	155.380591133005	119.827329192547
ACTR1A	91.4635090152566	24.9255026455026	16.6227093596059	46.1448447204969
ACTR1B	22.3683009708738	17.7585714285714	16.8587931034483	38.134099378882
ACTR2	61.9112205270458	44.8253968253968	32.597118226601	85.954347826087
ACTR3	44.5793758668516	68.6758201058201	152.726305418719	134.74652173913
ACTR3B	31.280173370319	35.3040211640212	32.8561822660099	62.4185714285714
ACTR3BP2	0	0	0	0
ACTR3BP5	0	0	0	0
ACTR3C	0	0	0	0.0209937888198758
ACTR5	25.3493897364771	20.8699470899471	24.9575369458128	27.5585714285714
ACTR6	53.6714424410541	95.2784656084656	30.1926600985222	66.6013664596273
ACTR8	34.5370665742025	31.2198412698413	42.3060837438424	46.6259627329193
ACTRT1	0	0	0	0
ACTRT2	0	0	0	0
ACTRT3	0	0	2.71256157635468	0.170621118012423
ACVR1	13.0013314840499	5.09687830687831	0.920566502463055	0.0417391304347827
ACVR1B	38.6437170596394	9.11539682539683	9.46554187192118	10.7729813664596
ACVR1C	0	1.01449735449736	1.59150246305419	7.72826086956522
ACVR2A	6.32819694868239	29.147671957672	57.87539408867	36.4760869565217
ACVR2B	20.1800346740638	31.669417989418	29.5325369458128	17.4935403726708
ACVR2B-AS1	0	0	0	0
ACVRL1	0	0	0	0
ACY1	0	0	0	0
ACY3	0	0	0	0
ACYP1	27.8226699029126	34.9498412698413	43.726724137931	19.917701863354
ACYP2	1.22773231622746	1.8610582010582	0.250541871921182	53.0540372670808
ADA	0.00953536754507633	40.2898941798942	3.9301724137931	62.3749068322982
ADAD1	0	11.9969841269841	72.5629802955665	87.9089440993789
ADAD2	0	1.43164021164021	19.245763546798	15.2244720496894
ADAL	64.9156865464632	173.884603174603	220.162807881773	147.622795031056
ADAM10	26.7405270457698	21.5211111111111	26.2516256157635	31.1817391304348
ADAM11	0	0.0530158730158731	0.00512315270935963	0
ADAM12	0	0	0	0.0171428571428572
ADAM15	2.95180305131762	9.92973544973545	2.14275862068966	13.1980745341615
ADAM17	9.74859223300971	13.3443915343915	15.9996798029557	17.0344099378882
ADAM18	0	0	0.0156650246305419	0
ADAM19	0	0	0	2.82695652173913
ADAM1A	0	0	0.153916256157636	0
ADAM2	0	0	0	0
ADAM20	0	0	0	0
ADAM20P1	0	0	0	0
ADAM21	0	0	0	0
ADAM21P1	0	0	0	0
ADAM22	2.03352981969487	6.95989417989418	0.183472906403941	0.688757763975156
ADAM23	12.1882871012483	20.6307936507936	7.55554187192118	6.88211180124224
ADAM28	0	0	0	0
ADAM29	0	0	0	0
ADAM30	0	0	0	0
ADAM32	0.86495839112344	0	0	0.0895652173913046
ADAM33	0	0	0	0
ADAM3A	0	0	0	0
ADAM5	0	0	0	0
ADAM6	0	0	0	0
ADAM7	0	0	0	0
ADAM8	0.224694868238558	0.0212698412698413	0.644433497536946	0
ADAM9	6.00540221914008	3.69465608465609	6.97544334975369	11.3732298136646
ADAMDEC1	0	0	0	0
ADAMTS1	2.18970180305132	0.0190476190476191	0	0
ADAMTS10	0	0	0	0
ADAMTS12	8.28590152565881	0.53899470899471	0	0
ADAMTS13	0	0	0.29692118226601	1.99739130434783
ADAMTS14	0	0	0	0
ADAMTS15	0	0	0	0
ADAMTS16	0	0	0	0
ADAMTS17	0	0.268730158730159	0.38243842364532	63.6744720496895
ADAMTS18	0	0	0	0.168757763975155
ADAMTS19	0	0	0	0
ADAMTS19-AS1	0	0	0	0
ADAMTS2	0	0	0.0517733990147784	0.125341614906833
ADAMTS20	0	0	0	0
ADAMTS3	0	2.08074074074074	1.91248768472906	0.929875776397516
ADAMTS4	0	0	0.0585467980295567	0
ADAMTS5	2.10554091539529	0	0	0
ADAMTS6	0	2.56444444444445	0.213349753694582	0
ADAMTS7	0	1.07544973544974	0.661133004926109	1.56099378881988
ADAMTS7P1	0	0	0	0
ADAMTS8	0	0	0	0
ADAMTS9	0	0	0	1.34708074534162
ADAMTS9-AS1	0	0	0	0
ADAMTS9-AS2	0	0	0	0
ADAMTSL1	0	0	0	0
ADAMTSL2	0	0	0	0
ADAMTSL3	13.9531830790569	24.8397354497354	6.84349753694581	18.0916149068323
ADAMTSL4	0	0.0730158730158731	0	0.0807453416149069
ADAMTSL4-AS1	0	0	0	0
ADAMTSL5	0	0	0	0
ADAP1	0	0	0	27.148198757764
ADAP2	0	0	0	0
ADAR	86.9238280166436	59.2717989417989	27.2345073891626	55.1093167701863
ADARB1	0.041865464632455	7.54460317460318	28.512684729064	6.66229813664596
ADARB2	0	0	0	10.7682608695652
ADARB2-AS1	0	0	0	0
ADAT1	13.9988904299584	12.5	13.2491379310345	14.4439130434783
ADAT2	11.6134743411928	7.48201058201058	9.46948275862069	5.22397515527951
ADAT3	0.591816920943135	0.270634920634921	0	0.0231055900621119
ADCK1	5.25044382801664	6.25291005291005	3.56322660098522	3.07459627329193
ADCK2	2.41642163661581	13.7992063492064	12.1015763546798	4.0872049689441
ADCK3	31.8852357836338	60.4313227513228	48.0884482758621	18.3790683229814
ADCK4	2.11233703190014	2.39	1.93958128078818	1.20652173913044
ADCK5	8.79640083217753	2.01835978835979	8.79714285714286	4.06832298136646
ADCY1	13.332600554785	6.04216931216931	5.06467980295567	13.2833540372671
ADCY10	0.0463800277392511	2.1337037037037	0	0
ADCY10P1	0	0	1.88967980295567	0
ADCY2	0	0	0.055320197044335	0
ADCY3	1.51130374479889	0.0258730158730159	0.0756157635467981	4.94925465838509
ADCY4	0	0	0	0
ADCY5	0	0.027936507936508	0.0455418719211823	29.6072670807454
ADCY6	0.312024965325936	0	2.07529556650246	1.2139751552795
ADCY7	5.10054785020805	41.1480952380952	17.9481527093596	11.4185093167702
ADCY8	0	0	0	0
ADCY9	0	2.61862433862434	0.517758620689656	55.8636645962733
ADCYAP1	0	0	0	0
ADCYAP1R1	0	0	0	0.0515527950310561
ADD1	42.3555894590846	86.1085714285714	137.878596059113	81.7839751552795
ADD2	65.2123023578363	2.47560846560847	2.01435960591133	16.6574534161491
ADD3	88.5783980582524	97.9182539682539	104.847093596059	127.232608695652
ADD3-AS1	0	2.02793650793651	4.57596059113301	0.231614906832298
ADGB	0	0	1.19879310344828	0.473105590062113
ADGRA1	0	0	0	0
ADGRA1-AS1	0	0	0	0
ADGRA2	0.0369833564493759	0.0641269841269843	0.0582266009852217	0.248944099378882
ADGRA3	35.5546601941748	29.7709523809524	9.20317733990148	9.01173913043478
ADGRB1	0	0	0	0
ADGRB2	0	1.40661375661376	0.637364532019705	0.838819875776398
ADGRB3	0	0.219206349206349	0.231896551724138	0
ADGRD1	0.525263522884883	2.06079365079365	6.59088669950739	16.6945341614907
ADGRE1	0	0	0	0
ADGRE2	0	0	0	0
ADGRE3	0	0	0	0
ADGRE4P	0	0	0	0
ADGRE5	2.70108183079057	6.20068783068783	0.0471182266009853	1.28844720496894
ADGRF1	0	0	0	0
ADGRF2	0	0	0	0
ADGRF3	0	0	0	0
ADGRF4	0	0	0	0
ADGRF5	0	0	0	0
ADGRG1	0	0	0	0.867453416149069
ADGRG2	0	0.0317460317460318	0.584384236453202	2.12664596273292
ADGRG3	0	0	0	0
ADGRG4	0	0	0	0
ADGRG5	0	0.0204761904761905	0	0
ADGRG6	0	5.75433862433863	28.4213054187192	76.1460248447205
ADGRG7	0	0	0	0
ADGRL1	20.3410610263523	14.7248148148148	13.4881773399015	21.8819254658385
ADGRL2	0.391851595006935	15.2942328042328	33.2842857142857	4.61403726708075
ADGRL3	0	0.295978835978836	1.49684729064039	1.60621118012422
ADGRL3-AS1	0	0	0	0
ADGRL4	0	0	0	0
ADGRV1	12.4229264909847	41.5648148148148	42.0729556650246	45.2905590062112
ADH1A	0	0	0	13.1000621118012
ADH1B	0	0	0	1.27527950310559
ADH1C	0	4.14010582010582	0	0
ADH4	0	0	0	0
ADH5	173.07354368932	113.825132275132	55.0594088669951	110.375900621118
ADH6	0	0	0	0
ADH7	0	0	0	0
ADHFE1	0	0	0	0
ADI1	71.7159361997226	61.4189417989418	16.8798275862069	246.151242236025
ADIG	0	0	0	0
ADIPOQ	0	0	0	0
ADIPOQ-AS1	0	0	0	0
ADIPOR1	58.4551178918169	3.46444444444445	8.10736453201971	31.6647204968944
ADIPOR2	40.579160887656	40.6357142857143	72.0439162561576	58.0264596273292
ADIRF	0	0	0	0
ADK	45.7949306518724	64.3089947089947	39.5620935960591	26.3984472049689
ADM	1.52728848821082	14.1278835978836	9.48174876847291	0.155093167701864
ADM2	0	0	0	0
ADM5	0	0	0	0
ADNP	67.2801386962552	82.3263492063492	104.597266009852	45.4750310559006
ADNP-AS1	0	0	11.4411330049261	1.50590062111801
ADNP2	19.2326282940361	46.3233862433862	107.809088669951	55.2270186335404
ADO	3.91714285714286	1.7452380952381	4.06539408866995	7.34372670807454
ADORA1	0	0	0	0
ADORA2A	0	0	0	0
ADORA2A-AS1	0	0.0935449735449736	14.0203694581281	2.56180124223603
ADORA2B	5.13661581137309	0.0158730158730159	0.106453201970443	0
ADORA3	0	0	0	0
ADPGK	64.1870873786408	28.5518518518519	14.1858374384236	53.7480745341615
ADPGK-AS1	0	0	0	0
ADPRH	0	0	0.0066995073891626	0
ADPRHL1	0	10.3942857142857	10.0766995073892	2.9044099378882
ADPRHL2	92.8575658807212	77.1596296296296	53.114039408867	62.0208695652174
ADPRM	2.70367545076283	12.3443386243386	22.6674876847291	19.7274534161491
ADRA1A	0	0	0	0
ADRA1B	0	0	0	0
ADRA1D	0	0	0	0
ADRA2A	0	0	0	0
ADRA2B	0	0	0	0
ADRA2C	0	0	0	0
ADRB1	0	0	0	0
ADRB2	0	0	0	0
ADRB3	0	0	0	0
ADRBK1	4.08886962552011	9.95809523809524	31.3896798029557	15.2968322981367
ADRBK2	3.86311373092927	2.80952380952381	6.82317733990148	10.3947826086957
ADRM1	468.454729542302	418.249682539683	282.203916256158	392.838136645963
ADSL	253.919001386963	181.988783068783	113.630049261084	268.388757763975
ADSS	17.3052565880721	62.259417989418	94.439039408867	112.901428571429
ADSSL1	0	25.9761904761905	35.1411330049261	12.1035403726708
ADTRP	9.48748959778086	0	2.65586206896552	29.1752795031056
AEBP1	0.828335644937587	7.74650793650794	5.06135467980296	0
AEBP2	51.1599167822469	60.4203174603175	81.5504433497537	58.9564596273292
AEN	134.826269070735	38.4021164021164	34.4686453201971	64.0385093167702
AES	34.172080443828	18.8563492063492	2.7957881773399	1.32403726708075
AFAP1	17.0612343966713	6.16132275132275	8.27192118226601	43.3452173913044
AFAP1-AS1	0	0	0	16.4628571428571
AFAP1L1	20.3107628294036	26.4548677248677	0.308029556650246	3.86813664596273
AFAP1L2	0	0	0	7.78422360248448
AFF1	55.2182246879334	38.1106349206349	58.0489162561576	358.670683229814
AFF2	0	0	0	0
AFF3	0.0724133148404994	24.1355555555556	6.14834975369458	5.2372049689441
AFF4	30.793439667129	14.1619576719577	49.0568226600985	68.9801242236025
AFG3L1P	21.9018932038835	31.1506878306878	33.5898768472906	17.9817391304348
AFG3L2	49.0071151178918	78.9106349206349	48.8181034482759	101.291428571429
AFM	0	0	0	0
AFMID	3.58674063800277	13.065291005291	1.59509852216749	2.0555900621118
AFP	0	0	0	0
AFTPH	22.8356518723994	48.441164021164	118.450443349754	55.4254037267081
AGA	60.9402427184466	145.118624338624	169.436231527094	105.820062111801
AGAP1	13.3089042995839	48.295873015873	4.36413793103448	31.4047826086957
AGAP1-IT1	0	0	0	0
AGAP11	0	12.9527513227513	14.4593596059113	1.05540372670808
AGAP2	0	0	0	0
AGAP2-AS1	0	0	0	0
AGAP3	0.289812760055479	10.7254497354497	7.07167487684729	3.53428571428572
AGAP4	0.4374826629681	1.2789417989418	2.97293103448276	0.214409937888199
AGAP5	3.15968099861304	0.603174603174604	11.9163054187192	4.69310559006211
AGAP6	18.4973162274619	15.864126984127	44.8159359605911	15.7494409937888
AGAP7P	0.0450069348127601	0.196137566137566	0	0
AGAP9	0	0	0	0
AGBL1	0	0	0	0
AGBL1-AS1	0	0	0	0
AGBL2	0	0.366825396825397	2.57113300492611	0.425900621118013
AGBL3	0	0	3.41618226600985	1.95745341614907
AGBL4	0	0.40021164021164	15.6525369458128	1.24695652173913
AGBL4-IT1	0	0	6.50288177339902	0
AGBL5	9.87563106796117	62.0023280423281	42.1293349753695	20.8137267080745
AGBL5-AS1	0	0	0	0
AGER	0	0	0	0
AGFG1	21.351560332871	36.6733333333333	40.2183990147783	47.3250310559006
AGFG2	0	0.660846560846561	2.85389162561576	4.51434782608696
AGGF1	56.664507628294	150.666243386243	132.428448275862	225.881801242236
AGK	10.3016158113731	14.754126984127	12.7558374384236	36.9478260869565
AGL	65.996213592233	11.2205291005291	18.5397783251232	44.8454658385093
AGMAT	0	0	4.06817733990148	6.22782608695652
AGMO	1.35877253814147	1.29481481481482	2.95120689655172	14.5103726708075
AGO1	9.36658113730929	8.03402116402116	21.8612561576355	14.5417391304348
AGO2	3.46204576976422	0.248306878306879	4.65992610837439	35.8507453416149
AGO3	0.150762829403606	5.70365079365079	12.5960591133005	2.88093167701864
AGO4	0	0.252222222222222	4.47758620689655	0.0318012422360249
AGPAT1	14.5069972260749	31.4087301587302	21.0886206896552	15.7593167701863
AGPAT2	26.9473092926491	11.3337037037037	0.195221674876847	3.3732298136646
AGPAT3	0	0.0317460317460318	4.22849753694581	5.67782608695652
AGPAT4	10.1881553398058	0.163809523809524	0.292635467980296	1.66447204968944
AGPAT4-IT1	0.0678085991678226	0	0	0
AGPAT5	25.4302704576976	25.9659788359788	21.3978325123153	18.157701863354
AGPAT6	103.523834951456	30.1450264550265	27.8872660098522	32.2440372670807
AGPAT9	0	0	0	1.72192546583851
AGPS	1.51230235783634	13.6254497354497	38.1246798029557	21.5068944099379
AGR2	0	0	0	0.546894409937889
AGR3	0	0	0	0
AGRN	0	2.97989417989418	0.0567733990147784	0
AGRP	0	0	0	0
AGT	0	0	0	0
AGTPBP1	26.8361165048544	53.7991534391534	71.3991625615763	56.5227950310559
AGTR1	0	0	0	1.94863354037267
AGTR2	0	0	0	0
AGTRAP	84.2868446601942	117.796137566138	34.2609113300493	189.77801242236
AGXT	0	0	0	0
AGXT2	0	0	0	0
AHCTF1	51.3694313453537	60.845873015873	103.433399014778	35.6636024844721
AHCTF1P1	0	0	0.37448275862069	0
AHCY	143.198765603329	121.807724867725	35.1243842364532	75.1632298136646
AHCYL1	38.5775866851595	10.7880952380952	39.9035714285714	43.8671428571429
AHCYL2	9.74305825242718	4.27698412698413	4.09044334975369	0.574223602484472
AHDC1	5.15100554785021	1.17322751322751	0.892068965517242	1.76409937888199
AHI1	221.418183079057	349.597354497355	185.95302955665	181.475590062112
AHNAK	17.1858807212205	3.02116402116402	0.911995073891626	0.918385093167703
AHNAK2	0	2.61042328042328	0	0
AHR	0	2.51428571428572	4.79633004926109	10.9875155279503
AHRR	0	0	0.790689655172414	0.311304347826088
AHSA1	258.185693481276	296.226666666667	163.360295566502	160.848074534161
AHSA2	1.7023092926491	12.5879894179894	25.420197044335	16.0532919254658
AHSG	0	0	0	0
AHSP	0	0.854285714285715	0	0
AICDA	0	0	0	0
AIDA	26.8014077669903	16.6292063492063	36.4916009852217	28.4273291925466
AIF1	0	0.0747089947089948	0.0436206896551725	0
AIF1L	29.3110887656033	53.9449206349206	0	10.9933540372671
AIFM1	89.3044937586685	168.523015873016	112.876650246305	160.285465838509
AIFM2	1.15308599167823	4.36962962962963	1.27288177339902	1.90670807453416
AIFM3	0	0.0195238095238096	0	0.513788819875777
AIG1	5.37452149791956	3.01714285714286	0.190911330049261	0
AIM1	0	0.0603174603174604	0.190049261083744	24.8862111801242
AIM1L	0	1.77698412698413	0.0697536945812809	6.67260869565218
AIM2	0	0	0	0
AIMP1	155.98052704577	140.071481481481	149.990197044335	132.329565217391
AIMP2	0.601636615811373	0.341164021164021	0.0311083743842365	0.476894409937888
AIP	74.8412690707351	100.07380952381	14.6206896551724	97.5474534161491
AIPL1	0	0	0	0
AIRE	0	0	0	0
AIRN	0	0	0	0
AJAP1	0	0	0	0
AJUBA	0.239160887656033	4.09783068783069	29.5597783251232	23.3105590062112
AK1	3.53389042995839	77.0595767195767	116.501502463054	207.557639751553
AK2	166.563148404993	96.7988888888889	212.813743842365	182.624161490683
AK3	167.173904299584	269.962275132275	658.978596059113	605.173291925466
AK4	214.72773925104	109.415978835979	32.7518226600985	132.514223602485
AK5	24.5442094313454	86.907037037037	110.245763546798	103.082670807453
AK6	125.83665742025	59.6567724867725	64.4034729064039	63.656397515528
AK7	0	6.6126455026455	35.4118472906404	0.92248447204969
AK8	0.871553398058253	13.0596296296296	10.5234482758621	3.06136645962733
AK9	0.320762829403607	73.1840740740741	212.17224137931	36.8356521739131
AKAP1	105.792045769764	8.50978835978836	9.19761083743843	49.842298136646
AKAP10	19.6667891816921	14.0164021164021	34.6158374384236	24.4688198757764
AKAP11	63.7468238557559	217.228148148148	182.84224137931	222.549068322981
AKAP12	414.646262135922	116.348201058201	47.8471428571429	37.4032919254658
AKAP13	61.4983079056865	82.9632275132275	154.790985221675	164.345838509317
AKAP14	0	24.3748677248677	0.480541871921183	0
AKAP17A	0	0	0	0
AKAP2	0	0	0	0
AKAP3	5.54291955617199	9.28878306878307	2.08204433497537	13.8989440993789
AKAP4	0	0	0	0
AKAP5	0.596643550624133	0.215767195767196	0.564137931034483	0.210807453416149
AKAP6	0	0.0904761904761907	0	1.11739130434783
AKAP7	6.6496879334258	2.93031746031746	9.31029556650246	22.8953416149068
AKAP8	36.0344937586685	38.8975661375661	34.8341625615764	17.2045962732919
AKAP8L	18.8746324549237	11.1798412698413	43.6433004926108	16.7868322981366
AKAP9	350.461941747573	336.182169312169	342.755862068966	265.723291925466
AKIP1	51.0555270457698	70.0512169312169	26.6118472906404	32.9657763975155
AKIRIN1	260.323231622746	244.007883597884	141.019926108374	112.580683229814
AKIRIN2	118.384785020804	62.6054497354497	57.9712068965517	88.1654037267081
AKNA	1.15148404993065	0	0.018768472906404	0
AKNAD1	0	0	0.450714285714286	0
AKR1A1	171.409993065187	50.4160317460317	17.6033251231527	69.0075776397516
AKR1B1	363.911629680999	501.25291005291	294.481724137931	760.946583850932
AKR1B10	0	0	0	1.92850931677019
AKR1B15	0	0	0	0
AKR1C1	0	0	0.0441625615763547	0
AKR1C2	0	0	0	0
AKR1C3	0	0	0	5.12869565217391
AKR1C4	0	0	0	1.82142857142857
AKR1C6P	0	0	0	0
AKR1C8P	0	0	0	10.2468944099379
AKR1D1	0	0.0195238095238096	0.0689408866995074	0.139068322981367
AKR1E2	0.24749653259362	4.50380952380952	6.2878078817734	1.78031055900621
AKR7A2	58.0325589459085	113.21037037037	38.9887192118227	78.482298136646
AKR7A2P1	0	0	0	0
AKR7A3	0	0	0	0
AKR7L	0	0	0	0
AKT1	9.16699029126214	22.5257142857143	6.30330049261084	6.87888198757764
AKT1S1	6.60255894590846	4.39338624338624	8.61339901477833	12.7969565217391
AKT2	7.15816920943135	4.51153439153439	4.8857881773399	8.31645962732919
AKT3	0.182947295423024	15.7862433862434	20.2533497536946	35.5201242236025
AKTIP	21.6729611650485	68.6484126984127	25.5238669950739	78.9701863354037
ALAD	20.2053328710125	7.31227513227513	5.0656157635468	7.08956521739131
ALAS1	63.754334257975	77.8525396825397	141.453669950739	115.791552795031
ALAS2	0	0	0	0
ALB	0	0	0	0
ALCAM	0.129660194174757	1.44534391534392	8.67189655172414	0.0120496894409938
ALDH16A1	13.0800208044383	3.02560846560847	0.20076354679803	0.461055900621118
ALDH18A1	49.8245769764216	27.5741798941799	23.911724137931	17.5590683229814
ALDH1A1	0	0.0133333333333334	0.284630541871921	0.0216149068322982
ALDH1A2	0.0216366158113731	4.84650793650794	74.9913793103448	99.1777018633541
ALDH1A3	0	0	0.0671428571428575	0
ALDH1B1	0.659750346740639	3.40015873015873	0.285911330049261	0.0625465838509318
ALDH1L1	0	0	0	0.837453416149069
ALDH1L1-AS1	0	0	0	0
ALDH1L1-AS2	0	0	0	0
ALDH1L2	0	0.665079365079365	0.0345320197044336	0
ALDH2	1.36238557558946	21.2126455026455	0.615492610837439	0.977639751552796
ALDH3A1	0	3.75015873015873	0.596625615763548	0.0752173913043479
ALDH3A2	32.9269140083218	77.864708994709	114.319532019704	60.393850931677
ALDH3B1	0	0	0	0
ALDH3B2	0	0	0	0
ALDH4A1	35.3442094313453	8.61878306878307	2.24194581280788	9.19416149068323
ALDH5A1	0.51112343966713	7.74285714285714	1.07440886699507	29.4614285714286
ALDH6A1	16.9405686546463	38.4395767195767	26.9722413793103	23.1924223602485
ALDH7A1	109.877364771151	19.558835978836	1.65495073891626	4.4755900621118
ALDH8A1	0	0	0	0
ALDH9A1	137.410818307906	127.050052910053	44.0879802955665	96.5242857142857
ALDOA	890.219417475728	606.875026455026	72.4460591133005	300.249440993789
ALDOB	0	0	0	0
ALDOC	83.5744244105409	17.6537566137566	0.119064039408867	7.8436645962733
ALG1	0.428099861303745	0.0434920634920635	0.301674876847291	0.28360248447205
ALG10	0	0.685396825396826	7.29295566502463	5.15385093167702
ALG10B	0.578273231622747	0.875132275132275	10.3935467980296	5.88956521739131
ALG11	1.19668515950069	0.407883597883598	1.32731527093596	0.279689440993789
ALG12	6.6843411927878	16.722328042328	19.5016502463054	20.6431055900621
ALG13	44.8644036061026	87.0653968253968	385.936280788177	278.292173913043
ALG14	23.6369140083218	28.7841798941799	31.7803448275862	26.4857763975155
ALG1L	0	0	0	0
ALG1L2	0	0	0	0
ALG1L9P	0.02374479889043	0	0	0.215652173913044
ALG2	35.953092926491	24.2482010582011	27.2624137931034	21.0033540372671
ALG3	125.765187239945	109.323386243386	105.446551724138	160.10850931677
ALG5	46.7128294036061	16.485873015873	37.1994088669951	24.9986335403727
ALG6	25.4941400832178	38.8422751322751	19.3862068965517	14.2262111801242
ALG8	54.5400416088766	87.9548148148148	99.4456157635468	97.9587577639752
ALG9	29.4649791955617	46.0340740740741	28.5984729064039	26.6098136645963
ALK	0	0	0	0
ALKBH1	33.0541886269071	31.6064021164021	20.7433497536946	44.6255279503106
ALKBH2	59.2363661581137	29.5267195767196	18.9025615763547	117.821863354037
ALKBH3	2.8246185852982	24.6575132275132	19.0369458128079	35.9765838509317
ALKBH3-AS1	0	0	0	0
ALKBH4	26.2693619972261	2.71026455026455	0.0972167487684729	0.372173913043479
ALKBH5	77.2659778085992	143.821058201058	167.672315270936	172.683291925466
ALKBH6	24.6307836338419	9.67730158730159	0.678596059113301	11.6153416149068
ALKBH7	197.458515950069	216.356931216931	64.9630049261084	180.003167701863
ALKBH8	10.2772052704577	4.33608465608466	2.58327586206897	5.56111801242236
ALLC	0	0	0	0.0341614906832299
ALMS1	16.2444590846047	26.2108994708995	22.5541133004926	16.7860248447205
ALMS1-IT1	0	0	0	0
ALMS1P	0	0.0322222222222223	0.228128078817734	0.0839751552795034
ALOX12	0.959278779472955	0.225873015873016	0	0.618447204968945
ALOX12-AS1	0	0	0	0.0457142857142858
ALOX12B	0	0	0	0
ALOX12P2	0	0	0	0
ALOX15	0	0.646507936507937	0.0207142857142858	5.33739130434783
ALOX15B	0	0	0	0
ALOX15P1	0	0	0	0
ALOX5	0	0	0.126009852216749	0.669378881987578
ALOX5AP	0	0	0	0
ALOXE3	0	0	0	1.19807453416149
ALPI	0	0	0	0
